uuid,filename,barcode,barcode2,md5,sample_type,experimental_strategy,workflow_type,data_type
4f18d266-99d5-4f2d-b7c2-123f62891bfd,61b49c87-e9ee-4ddb-84a3-04fca3706c79.rna_seq.augmented_star_gene_counts.tsv,TCGA-S9-A7IX-01A-12R-A34F-07,,30cf9291bfed10feb84a4e25204a4945,Primary Tumor,RNA-Seq,STAR - Counts,Gene Expression Quantification
4765e902-f2a1-4ea4-925a-683086b5334d,000f90b3-7383-4887-af84-73f231c03f39.rna_seq.augmented_star_gene_counts.tsv,TCGA-VM-A8C8-01A-11R-A36H-07,,00c69e343e4e054db430fce95e3dfc1a,Primary Tumor,RNA-Seq,STAR - Counts,Gene Expression Quantification
2123d3f7-0163-4ee4-b29e-58c86e3ac864,ee33c2fd-140b-4b4c-8820-f711facc6b4c.rna_seq.augmented_star_gene_counts.tsv,TCGA-S9-A7R7-01A-11R-A34R-07,,e03717fc1ff137565a58f48bf27927b6,Primary Tumor,RNA-Seq,STAR - Counts,Gene Expression Quantification
808ce69b-541c-4fc0-9713-298c10c3afc6,f00767f8-b811-4f55-88c6-baa6a6724c8e.rna_seq.augmented_star_gene_counts.tsv,TCGA-FG-A4MX-01A-11R-A26U-07,,178deef9121012e7caebe72cd132683b,Primary Tumor,RNA-Seq,STAR - Counts,Gene Expression Quantification
2a54e344-4f90-4de3-a507-d4667aa07728,65f9ba2e-842f-475b-92c5-8867724871b4.rna_seq.augmented_star_gene_counts.tsv,TCGA-CS-6667-01A-12R-2027-07,,dd29eaa2dd883e8a7de7c21ebe829304,Primary Tumor,RNA-Seq,STAR - Counts,Gene Expression Quantification
45fdd443-97c8-4b1c-955b-7e7e98b7cba1,259873af-f1b8-4876-be24-dcd1f0aab471.rna_seq.augmented_star_gene_counts.tsv,TCGA-HT-7616-01A-11R-2256-07,,dd30fb0cac80f1d8a80e30a831ae074f,Primary Tumor,RNA-Seq,STAR - Counts,Gene Expression Quantification
b9a05d45-2810-4b04-be83-7914b882462e,ddc24413-bac7-4fe5-9eee-716e2163a5aa.rna_seq.augmented_star_gene_counts.tsv,TCGA-TM-A84J-01A-11R-A36H-07,,8954ce572498b3a7117c84d963300490,Primary Tumor,RNA-Seq,STAR - Counts,Gene Expression Quantification
19dae81b-4f8a-44d3-a9dc-ef12e0ee9712,e1d7e8ca-0ae6-4d23-a4c1-da0a95694e09.rna_seq.augmented_star_gene_counts.tsv,TCGA-HT-7684-01A-11R-2256-07,,7f93b6882c2a5d47ee2054e9c80c7144,Primary Tumor,RNA-Seq,STAR - Counts,Gene Expression Quantification
ec5dcd5c-b2ea-4bfd-8f80-51de4d489701,e09ca29b-e860-41da-a470-4ea49886eefd.rna_seq.augmented_star_gene_counts.tsv,TCGA-S9-A6U8-01A-21R-A33Z-07,,57c92874b2c6b7e450f2b12b9c1b1007,Primary Tumor,RNA-Seq,STAR - Counts,Gene Expression Quantification
7a2cd40f-7835-4323-b454-4e7da6253b5e,9619c01d-9695-4cb7-935c-c7cd68a0379b.rna_seq.augmented_star_gene_counts.tsv,TCGA-CS-5396-01A-02R-1470-07,,7d00ac7a54b9a4690f686cadd5caf66c,Primary Tumor,RNA-Seq,STAR - Counts,Gene Expression Quantification
cf8a56c9-fd42-4f5e-b9bb-b25896ce9a5f,e11e5f44-1dfd-4c7d-b62b-fee9e7aa0183.rna_seq.augmented_star_gene_counts.tsv,TCGA-DU-A6S2-01A-21R-A32Q-07,,4d0eb931e4650d95f2516e2aa1dfc1b1,Primary Tumor,RNA-Seq,STAR - Counts,Gene Expression Quantification
1a3c2108-067b-4bd4-b3e9-e0a938e5e706,4a367f57-4ec4-42d1-9923-df07ab9b61ee.rna_seq.augmented_star_gene_counts.tsv,TCGA-E1-A7YK-01A-11R-A34F-07,,47f85bf7ebf0c62711e6c2d8d38cc24a,Primary Tumor,RNA-Seq,STAR - Counts,Gene Expression Quantification
c8f47778-9fbe-4d10-9e0a-ad0f9191a1a4,1fc94fdd-fe68-483d-9c1b-b7d8d2959a4a.rna_seq.augmented_star_gene_counts.tsv,TCGA-FG-7636-01A-11R-2090-07,,2702cd6bf2dba12acfae7f064426a290,Primary Tumor,RNA-Seq,STAR - Counts,Gene Expression Quantification
20235747-5ae6-48b0-b74a-e06f1b153718,d47da43f-808f-4ec6-8d22-a4b822788d62.rna_seq.augmented_star_gene_counts.tsv,TCGA-HW-8319-01A-11R-2404-07,,b0bc8381811cf94c7318e5d8fc83474d,Primary Tumor,RNA-Seq,STAR - Counts,Gene Expression Quantification
690c6ed8-034c-4cd5-8492-ad48d4194b0e,9252a9f4-b138-4f2a-9787-c6ca0071356d.rna_seq.augmented_star_gene_counts.tsv,TCGA-HT-7856-01A-11R-2403-07,,9e039d11a3e788b94cc0bea81d1fb479,Primary Tumor,RNA-Seq,STAR - Counts,Gene Expression Quantification
556b67e4-2987-45a0-978f-2ca76a50fab4,9fa0b09b-fbe5-4aab-a3f5-33fd3e3a680d.rna_seq.augmented_star_gene_counts.tsv,TCGA-DU-7306-01A-11R-2090-07,,f531f435824f1100c321469d7a87bd8f,Primary Tumor,RNA-Seq,STAR - Counts,Gene Expression Quantification
e2a24dbf-30a7-47c5-877a-f5d100cb99a4,402d7ff6-52bf-437a-8bb1-70673bc40e9f.rna_seq.augmented_star_gene_counts.tsv,TCGA-FG-A70Y-01A-12R-A34R-07,,2d4641d2e5a9a15a9c817d3bbf60d220,Primary Tumor,RNA-Seq,STAR - Counts,Gene Expression Quantification
1165226c-f95c-4977-b9c4-78de4586686c,2bc5c930-1436-42f9-bcd8-a8c120fec2cc.rna_seq.augmented_star_gene_counts.tsv,TCGA-S9-A6TW-01A-12R-A32Q-07,,9385161cd0315c3d35b9f0118150aa11,Primary Tumor,RNA-Seq,STAR - Counts,Gene Expression Quantification
00831dfd-0859-4e24-9672-36f0d47984c6,63258e05-fab4-480e-8a21-67c0a3db17b0.rna_seq.augmented_star_gene_counts.tsv,TCGA-WY-A858-01A-11R-A36H-07,,26bf0a0b3e846f4f9b0cca72e8367135,Primary Tumor,RNA-Seq,STAR - Counts,Gene Expression Quantification
79f28022-1bbf-4a4a-bca1-f3e3b51442c6,d375e456-7e3f-4770-9b6f-3d4522172c07.rna_seq.augmented_star_gene_counts.tsv,TCGA-DH-A66F-01A-11R-A29R-07,,5e36d09d68a4fad930a39a176ee538ae,Primary Tumor,RNA-Seq,STAR - Counts,Gene Expression Quantification
fcce9b35-b8d6-4e32-966a-6db935c39234,29a960dc-fadc-443c-a093-7e1344a3800b.rna_seq.augmented_star_gene_counts.tsv,TCGA-S9-A6TY-01A-12R-A32Q-07,,3f3e998da17b4aad77fa966909be61b2,Primary Tumor,RNA-Seq,STAR - Counts,Gene Expression Quantification
acd4c126-d740-4c6d-83b5-eb3369db6542,9d70d601-bd19-4a59-a108-58d41cb4e2e5.rna_seq.augmented_star_gene_counts.tsv,TCGA-FG-8186-01A-11R-2256-07,,8234a7e636345490ca2f51345ba05b3a,Primary Tumor,RNA-Seq,STAR - Counts,Gene Expression Quantification
63452904-e830-4f82-b00d-f91c99335ccc,d2d64712-def8-4ca4-8a93-56dffd69df03.rna_seq.augmented_star_gene_counts.tsv,TCGA-FG-A4MT-02A-11R-A29R-07,,e341ed386698dec60ec68b9006115ef4,Recurrent Tumor,RNA-Seq,STAR - Counts,Gene Expression Quantification
7cdc56cf-2e0e-467e-8e96-5b2391309b7f,88eced1f-bfd2-4e98-9164-a58894f83820.rna_seq.augmented_star_gene_counts.tsv,TCGA-HT-7468-01A-11R-2027-07,,cc580fd98d4e2cbe76eeea03ec51fe73,Primary Tumor,RNA-Seq,STAR - Counts,Gene Expression Quantification
38d3dd3f-a75c-4c2c-b6b5-5211766c2639,8d521324-36eb-4e06-ba11-40967f93993c.rna_seq.augmented_star_gene_counts.tsv,TCGA-FG-6691-01A-11R-1896-07,,bfffc21fa6665b0779c53da7c1aa7043,Primary Tumor,RNA-Seq,STAR - Counts,Gene Expression Quantification
115d0e2f-af7b-427e-a13a-b6635a64d253,9c8c7ba1-07bd-44c2-8c2f-e109532d2b08.rna_seq.augmented_star_gene_counts.tsv,TCGA-HT-7690-01A-11R-2256-07,,53dca46683633c82df4634cf8dcccc7e,Primary Tumor,RNA-Seq,STAR - Counts,Gene Expression Quantification
0058f38c-d05f-4c60-bcf6-cd8f6ce1c4ff,ff024980-d908-476a-8f08-fac87e552c17.rna_seq.augmented_star_gene_counts.tsv,TCGA-HT-8013-01A-11R-2403-07,,c28afb2c355bb633139b65ff1542ffda,Primary Tumor,RNA-Seq,STAR - Counts,Gene Expression Quantification
032b52ae-de5f-4f4c-989f-cd28cce9a400,3aadf185-5bd9-4650-8704-4d09e84abcb3.rna_seq.augmented_star_gene_counts.tsv,TCGA-DU-6397-01A-11R-1708-07,,1a94714f5693a5b8300e3f274c46aa6d,Primary Tumor,RNA-Seq,STAR - Counts,Gene Expression Quantification
69cb65ea-67fc-4d62-9b16-6c6901cf0761,dcb993fe-8783-49c4-9aab-dc18d8caee49.rna_seq.augmented_star_gene_counts.tsv,TCGA-DU-A7TA-01A-11R-A33Z-07,,5abe7e1ec7bf1adcef3bc6f8d42ea956,Primary Tumor,RNA-Seq,STAR - Counts,Gene Expression Quantification
9908b233-1fd5-4c57-8164-22c195dd8752,e870cd62-cce9-4376-b362-8c2a6911c3e3.rna_seq.augmented_star_gene_counts.tsv,TCGA-WY-A85C-01A-11R-A36H-07,,b49fbbaa3b0dfde47c73524d7f2db52a,Primary Tumor,RNA-Seq,STAR - Counts,Gene Expression Quantification
dff492f1-7fdc-4ff6-b868-c355cedd6cad,862383b0-7b9f-4ed0-bfe8-0771668f4ffc.rna_seq.augmented_star_gene_counts.tsv,TCGA-DU-7015-01A-11R-2027-07,,c4d269721e71fe33ad62e0ded6c48455,Primary Tumor,RNA-Seq,STAR - Counts,Gene Expression Quantification
479f933e-a088-4c53-a4d1-eaf9a3a9ad39,41da41b9-2586-4981-aeee-ae3867f6d316.rna_seq.augmented_star_gene_counts.tsv,TCGA-S9-A6WM-01A-12R-A33Z-07,,0de9d866905968a10b8ce4d04a0517ab,Primary Tumor,RNA-Seq,STAR - Counts,Gene Expression Quantification
f685135a-5d45-47e8-b4a1-efad788adabd,a34533a3-abda-43f0-90d2-d215d259de97.rna_seq.augmented_star_gene_counts.tsv,TCGA-TM-A84H-01A-11R-A36H-07,,407bc929bb8a87a6d0636861d292d437,Primary Tumor,RNA-Seq,STAR - Counts,Gene Expression Quantification
51e56ffc-afc4-4342-89b0-010d3e536ed7,1d3f60fe-7562-4ec5-8e90-c92367a51315.rna_seq.augmented_star_gene_counts.tsv,TCGA-DU-8164-01A-11R-2256-07,,a05141ce6fc2d8f5e2af8a9b194ca46b,Primary Tumor,RNA-Seq,STAR - Counts,Gene Expression Quantification
aca54307-630b-400a-b03b-63b055d4c170,75f58afe-0b42-4b7f-873e-a0a4d77904f3.rna_seq.augmented_star_gene_counts.tsv,TCGA-DB-A4XB-01A-11R-A26U-07,,4f77346e1352da1cac8d607ce1b38bd0,Primary Tumor,RNA-Seq,STAR - Counts,Gene Expression Quantification
b3be8e3c-d8e3-4fcc-94a3-cce5707b85b5,229c66e8-4e93-4167-a081-168d6fd62299.rna_seq.augmented_star_gene_counts.tsv,TCGA-TQ-A7RV-01A-21R-A34F-07,,6acff06bba06aa3eb66e284b973831fc,Primary Tumor,RNA-Seq,STAR - Counts,Gene Expression Quantification
23490f22-f7bd-4f7b-9aa9-fe86045849d6,7b97dfe9-a528-4175-bcd4-4fd9893c9cd2.rna_seq.augmented_star_gene_counts.tsv,TCGA-TQ-A7RG-01A-11R-A33Z-07,,615a7897b2e945daafcc7724cd1c8f56,Primary Tumor,RNA-Seq,STAR - Counts,Gene Expression Quantification
55e06fa1-6ad0-4f14-a00f-a8c5b151f4c1,1517a85c-1b72-45e2-bbd9-9f29685d46c2.rna_seq.augmented_star_gene_counts.tsv,TCGA-FG-6692-01A-11R-1896-07,,061184daa5f9d89cd7d6821a86994c7c,Primary Tumor,RNA-Seq,STAR - Counts,Gene Expression Quantification
c6152857-4bda-4a48-abdc-346b5752ba0e,8ea3400c-3163-4287-bc6e-7116dbdb7f5e.rna_seq.augmented_star_gene_counts.tsv,TCGA-DB-A75K-01A-11R-A32Q-07,,c8b5312643be871f8925ba8dc98fd843,Primary Tumor,RNA-Seq,STAR - Counts,Gene Expression Quantification
1e259185-71cc-408b-b6d4-60329ffa3bbd,9b43ea45-54a2-4bf8-8089-1f623c7143fe.rna_seq.augmented_star_gene_counts.tsv,TCGA-S9-A6TU-01A-12R-A32Q-07,,f4a6a9d81eac02d63890101dbe9a532d,Primary Tumor,RNA-Seq,STAR - Counts,Gene Expression Quantification
f1d7818a-ce93-4966-b1c4-5f301e74e1b0,9ee4ced1-ca2b-49c0-8d5d-e27e3f6c8125.rna_seq.augmented_star_gene_counts.tsv,TCGA-TQ-A7RR-01A-21R-A34F-07,,235da01553c39b548633cd585b866978,Primary Tumor,RNA-Seq,STAR - Counts,Gene Expression Quantification
adf8c473-d1f6-4f9b-86b7-bf90c8cf27e5,b51f3f18-0ea8-4feb-90ca-af0082b3df81.rna_seq.augmented_star_gene_counts.tsv,TCGA-FG-A710-01A-12R-A33Z-07,,b787a7ec4539395522cad48c656e2730,Primary Tumor,RNA-Seq,STAR - Counts,Gene Expression Quantification
cf3a81af-317b-4454-9b7d-b3795a87bdca,585eac3a-a787-4cd8-b0b4-26e5b22db223.rna_seq.augmented_star_gene_counts.tsv,TCGA-HT-A4DS-01A-11R-A26U-07,,b9d2ec5d57d5771ceacc393c55a03c4a,Primary Tumor,RNA-Seq,STAR - Counts,Gene Expression Quantification
7f6e9b08-8773-4c55-b9ba-e77ad39f3f26,38717e08-9b6c-4b11-a9ee-505b7310e34c.rna_seq.augmented_star_gene_counts.tsv,TCGA-HT-7605-01A-11R-2090-07,,ca89748d1df89b68e72b6bf8fe22ff29,Primary Tumor,RNA-Seq,STAR - Counts,Gene Expression Quantification
8e77ceac-5b21-4bef-9ef3-67b4a3543880,1bc26e0a-a6c0-4a8b-93b5-d2a90ee9b7f5.rna_seq.augmented_star_gene_counts.tsv,TCGA-DU-6407-02B-11R-A36H-07,,0465786fea6d3031eb147c78f76cfa63,Recurrent Tumor,RNA-Seq,STAR - Counts,Gene Expression Quantification
2a435688-85fd-41e6-989b-bcca5fe4c6f1,866db5e1-5cf4-4a0b-a4e5-4dab20ff98f5.rna_seq.augmented_star_gene_counts.tsv,TCGA-FG-A4MU-01B-11R-A28M-07,,39c1d56718b3a5ce8b0714c981e88ab2,Primary Tumor,RNA-Seq,STAR - Counts,Gene Expression Quantification
337381f8-4597-48fa-9f7e-bca3bf2cd48b,631b1de2-fb01-4d43-80df-9f3c71a1dc72.rna_seq.augmented_star_gene_counts.tsv,TCGA-RY-A840-01A-11R-A36H-07,,0acfaec5a3760fc1db316e6faa88ded7,Primary Tumor,RNA-Seq,STAR - Counts,Gene Expression Quantification
474a4fe1-6930-4306-a9da-1b96621f1e22,e8885025-bb9d-4905-a0ac-d42cbc3a904a.rna_seq.augmented_star_gene_counts.tsv,TCGA-F6-A8O3-01A-11R-A36H-07,,7fc8896170aaca2228a48b7c40b2d239,Primary Tumor,RNA-Seq,STAR - Counts,Gene Expression Quantification
5e8d0e50-a6c9-40bb-9c83-213999e91cca,f99342a1-8e14-435b-abc2-39c738ce3eb9.rna_seq.augmented_star_gene_counts.tsv,TCGA-S9-A7R8-01A-11R-A34R-07,,1c8d60d9fa6c5d28596b068983b47121,Primary Tumor,RNA-Seq,STAR - Counts,Gene Expression Quantification
d533e7df-d05e-4501-848b-ebde39845cb9,e11c6b6a-61cc-48ef-ac4d-221f27d45091.rna_seq.augmented_star_gene_counts.tsv,TCGA-P5-A5EZ-01A-11R-A27Q-07,,af45e9c944642decae2a2fe3b462fe31,Primary Tumor,RNA-Seq,STAR - Counts,Gene Expression Quantification
157da8a2-76e1-4b4c-8015-97b2240a68a9,c35f59a6-8c50-4435-8310-7f410d4429f3.rna_seq.augmented_star_gene_counts.tsv,TCGA-E1-5302-01A-01R-1470-07,,d9f2fc2ae6312413b0f499694f9be02c,Primary Tumor,RNA-Seq,STAR - Counts,Gene Expression Quantification
9d8ebf25-1484-43a3-b7ef-a8a35290112a,4d83e943-3bc9-4d25-8dd9-30bb003dbe23.rna_seq.augmented_star_gene_counts.tsv,TCGA-TM-A84O-01A-11R-A36H-07,,276ef36a46db61a8f25ec44dd70af8e6,Primary Tumor,RNA-Seq,STAR - Counts,Gene Expression Quantification
942ca390-cffc-4d62-afaf-1be68b203edf,cdb59636-566c-4e0b-8f0d-2d204d8dbf9d.rna_seq.augmented_star_gene_counts.tsv,TCGA-FG-A87Q-01A-11R-A36H-07,,2c7e8f8e1548cb94a3bbc0bee4d7308e,Primary Tumor,RNA-Seq,STAR - Counts,Gene Expression Quantification
8a01f93c-19f3-4399-b63a-b0bd2d132d6f,8455c2a2-5c79-40e2-83d8-412fed27c355.rna_seq.augmented_star_gene_counts.tsv,TCGA-DU-7301-01A-11R-2090-07,,32102f262ec0db0da582dd39bf82feef,Primary Tumor,RNA-Seq,STAR - Counts,Gene Expression Quantification
c54ab8eb-ce2f-4bd6-93bf-8e7ce33e4f6b,323c799d-9f7a-4bbc-a3d1-2383d49463da.rna_seq.augmented_star_gene_counts.tsv,TCGA-HW-A5KK-01A-11R-A27Q-07,,302b094a14e6e4a3337f6b6ff7ec4c2b,Primary Tumor,RNA-Seq,STAR - Counts,Gene Expression Quantification
4234539e-d8f7-4408-b6f3-e2f5476e38ff,427c0ab2-f456-46fc-aa8a-f85fe4d9f88a.rna_seq.augmented_star_gene_counts.tsv,TCGA-DB-5279-01A-03R-2347-07,,12d8d04c0562820fe55bfd389e63f522,Primary Tumor,RNA-Seq,STAR - Counts,Gene Expression Quantification
4759bd5b-043d-4348-943c-39fe8434941c,e72182ac-29cf-416c-8004-11a8d814a706.rna_seq.augmented_star_gene_counts.tsv,TCGA-DB-A75P-01A-11R-A32Q-07,,c62c30ce6fc54219d1f7b0d9aa408fcd,Primary Tumor,RNA-Seq,STAR - Counts,Gene Expression Quantification
fd56a2b7-128e-4e51-a18f-df0b89ff0b0f,141614d9-0221-45dc-9935-d97977d49a50.rna_seq.augmented_star_gene_counts.tsv,TCGA-HT-8111-01A-11R-2404-07,,dc6f35451c83f56a4a192649c8c70e08,Primary Tumor,RNA-Seq,STAR - Counts,Gene Expression Quantification
c5cbbd7b-a31b-4db7-a71b-ffb1140d7599,9fe39c63-70f3-4847-9b72-094d237d2ed3.rna_seq.augmented_star_gene_counts.tsv,TCGA-DU-7007-01A-11R-2027-07,,34b34f9a0682937843b2773d95e3798a,Primary Tumor,RNA-Seq,STAR - Counts,Gene Expression Quantification
50f233cf-29f3-4a01-996f-8d47896c01c7,f3921234-d785-4609-8252-6af7188f0305.rna_seq.augmented_star_gene_counts.tsv,TCGA-S9-A7R2-01A-21R-A34R-07,,65305a6d97c4ad52998d82f4251e178d,Primary Tumor,RNA-Seq,STAR - Counts,Gene Expression Quantification
d529459b-b78c-4651-902f-8daa6f1415e1,6afd36a6-9b94-4e59-9afe-e3dd1edbaf4e.rna_seq.augmented_star_gene_counts.tsv,TCGA-DH-A7UU-01A-12R-A34F-07,,de83edd38338725fc62a47673b962db1,Primary Tumor,RNA-Seq,STAR - Counts,Gene Expression Quantification
0c50e19e-8d93-4925-989b-0cf4b189cb05,0406d0f2-5c89-4aac-9ade-4c001eeaaaf6.rna_seq.augmented_star_gene_counts.tsv,TCGA-E1-A7YL-01A-11R-A34F-07,,d547b9c591dc4528650ebc96bb2db580,Primary Tumor,RNA-Seq,STAR - Counts,Gene Expression Quantification
6cf97a5c-c566-48e3-ba69-17fb0268312a,4078cbdc-60c2-4d55-a2de-b497f3ee1a6e.rna_seq.augmented_star_gene_counts.tsv,TCGA-P5-A735-01A-11R-A32Q-07,,2c41138e2e469148b3edf1b20b49cbd8,Primary Tumor,RNA-Seq,STAR - Counts,Gene Expression Quantification
a58f3356-ee00-4705-b583-a68e683f6e8a,4652439d-2d5a-4ee5-add6-22ccf4b21c75.rna_seq.augmented_star_gene_counts.tsv,TCGA-HT-A74K-01A-11R-A32Q-07,,d0a754b1a6996801605ee6108ba07086,Primary Tumor,RNA-Seq,STAR - Counts,Gene Expression Quantification
1a6fac5e-79d2-4772-899e-2b37a4bdcd66,b1883b15-b002-43c1-a94c-bb68d6ff3091.rna_seq.augmented_star_gene_counts.tsv,TCGA-S9-A6WG-01A-11R-A33Z-07,,a908b14629414d02dd90dffbdd299e28,Primary Tumor,RNA-Seq,STAR - Counts,Gene Expression Quantification
5d93683d-bf7b-4279-aab3-561834bc0767,288f78d3-88af-4860-b187-cf187db3caec.rna_seq.augmented_star_gene_counts.tsv,TCGA-HT-A618-01A-11R-A29R-07,,56ca87b1e93a2f1dcca134cef9d6ad31,Primary Tumor,RNA-Seq,STAR - Counts,Gene Expression Quantification
ba48abc9-c26f-4251-8811-0accc26cc251,df26e441-52f8-4fee-bbac-0a140fd71cd1.rna_seq.augmented_star_gene_counts.tsv,TCGA-E1-5307-01A-01R-1896-07,,b4ab4e62851fdd4fdfe05deea6139812,Primary Tumor,RNA-Seq,STAR - Counts,Gene Expression Quantification
c31bed22-8912-45e9-ae1a-543106821c8e,1e1ad138-c8be-4eea-b3ba-7c63f0b6d041.rna_seq.augmented_star_gene_counts.tsv,TCGA-QH-A86X-01A-11R-A36H-07,,207d0aa4572360835cf1cc8de070db12,Primary Tumor,RNA-Seq,STAR - Counts,Gene Expression Quantification
50ac9c1a-dafe-47da-b7fb-24f475e59167,fa6cbac9-99c4-409c-95e5-67e5cd379e14.rna_seq.augmented_star_gene_counts.tsv,TCGA-HT-7479-01A-11R-2027-07,,49d0ec2e96ea392b53f757f2fbc59d7d,Primary Tumor,RNA-Seq,STAR - Counts,Gene Expression Quantification
01adc305-77a7-4bda-8744-e2440d8b141b,f20e5b5d-c132-46dd-906f-c46c5c2e6a34.rna_seq.augmented_star_gene_counts.tsv,TCGA-FG-A6J3-01A-11R-A31N-07,,dc2c14a962493d93f94ed81bd2c9801d,Primary Tumor,RNA-Seq,STAR - Counts,Gene Expression Quantification
af7ec774-1cbd-4f9b-9408-343728cc973d,f10e7d44-0f2d-45f6-bba9-61df65668d8b.rna_seq.augmented_star_gene_counts.tsv,TCGA-P5-A736-01A-11R-A32Q-07,,9d121ac38762da77140bb77cd3fd1836,Primary Tumor,RNA-Seq,STAR - Counts,Gene Expression Quantification
32ad2003-1d66-4464-9efd-29b1b4063154,f76dbb11-d12e-4d89-b74b-042db70198f8.rna_seq.augmented_star_gene_counts.tsv,TCGA-HT-8110-01A-11R-2404-07,,863964b8bfc3a6e272cc85d8c715b189,Primary Tumor,RNA-Seq,STAR - Counts,Gene Expression Quantification
4bc5e73d-719a-46a1-9453-9d3ba02598fb,681f61ca-9108-4724-a0f2-d166fdc5e5bb.rna_seq.augmented_star_gene_counts.tsv,TCGA-DH-A7UR-01A-11R-A33Z-07,,4266e9deea9e1c98a4e6b9817a7bfd7f,Primary Tumor,RNA-Seq,STAR - Counts,Gene Expression Quantification
ab2205b2-a9aa-451c-8f52-ba9e00722d62,a9bdab2d-a002-4983-bfa4-4a3aa0a3c690.rna_seq.augmented_star_gene_counts.tsv,TCGA-DB-A75L-01A-11R-A32Q-07,,76764610d9f9308572f055f6490670e9,Primary Tumor,RNA-Seq,STAR - Counts,Gene Expression Quantification
4c188c79-7cc1-4c4c-acde-e13b4ca32102,98dc9e28-5ae2-4f9e-b311-ca7960e317e6.rna_seq.augmented_star_gene_counts.tsv,TCGA-R8-A6YH-01A-21R-A32Q-07,,935de030bf917f1290743de0a8937233,Primary Tumor,RNA-Seq,STAR - Counts,Gene Expression Quantification
0a2a899a-5dcb-44dd-aab7-5b13001c3e02,8085d4b1-43a3-453c-ab23-eba1f515f4a9.rna_seq.augmented_star_gene_counts.tsv,TCGA-DU-8161-01A-11R-2256-07,,d5567a0b5c21a97829cceec9f21605e4,Primary Tumor,RNA-Seq,STAR - Counts,Gene Expression Quantification
1cf0eea7-8dd9-45be-ae42-b7278ca6a814,20af5f64-f766-4930-bb97-b337847c8244.rna_seq.augmented_star_gene_counts.tsv,TCGA-QH-A65Z-01A-11R-A29R-07,,5187d3b4f91363424fa095e590820999,Primary Tumor,RNA-Seq,STAR - Counts,Gene Expression Quantification
0d76075c-fb5f-49fc-aaf0-2dbfd6d1bc64,47990394-36a3-4cdf-a6c6-8d9d78bac5b1.rna_seq.augmented_star_gene_counts.tsv,TCGA-CS-5397-01A-01R-1896-07,,80816768a83ba5097c71037abec2c117,Primary Tumor,RNA-Seq,STAR - Counts,Gene Expression Quantification
f1898cd6-326e-41ce-ad79-8c98da8e5546,e9d79c15-fa59-4298-bb5d-0f3d4b17ed4e.rna_seq.augmented_star_gene_counts.tsv,TCGA-TQ-A7RN-01A-11R-A33Z-07,,565d436868280e12070856ad4239b90d,Primary Tumor,RNA-Seq,STAR - Counts,Gene Expression Quantification
2102681e-f055-40cf-944a-9dcc08ca4485,536b7467-f306-49f6-99a7-57707472c09e.rna_seq.augmented_star_gene_counts.tsv,TCGA-DU-6404-02A-21R-A36H-07,,b59b889abc2c399f17c8f56c1578cbb9,Recurrent Tumor,RNA-Seq,STAR - Counts,Gene Expression Quantification
7db26754-b3ec-42d9-851f-992763dafe95,c935c617-fc13-4aca-b571-76084f9f7762.rna_seq.augmented_star_gene_counts.tsv,TCGA-FG-7637-01A-11R-2090-07,,25da31e661fabc1e0a7e466ca55bca43,Primary Tumor,RNA-Seq,STAR - Counts,Gene Expression Quantification
ace935b3-873a-4b70-9217-1212c669fdb3,2fcb4d10-056b-4984-88ff-78070d54fb5d.rna_seq.augmented_star_gene_counts.tsv,TCGA-DU-6404-01A-11R-1708-07,,ad6b52317b114edef7140f1b8a8b4d31,Primary Tumor,RNA-Seq,STAR - Counts,Gene Expression Quantification
146ff077-a728-492d-a33b-b8e4ccaa16f1,64189146-d3af-4501-a524-e11ddd0f437c.rna_seq.augmented_star_gene_counts.tsv,TCGA-CS-5390-01A-02R-1470-07,,07c6b9826ffc87d8d410ce3fd7ba4ca9,Primary Tumor,RNA-Seq,STAR - Counts,Gene Expression Quantification
cb8e6a48-6d0a-462a-949f-899f183872c3,c3f1fbe9-4eb2-4312-8978-c8adf49c79b1.rna_seq.augmented_star_gene_counts.tsv,TCGA-P5-A5F2-01A-11R-A28M-07,,b386d872d27953933eb0b2b23cbb963b,Primary Tumor,RNA-Seq,STAR - Counts,Gene Expression Quantification
753e9119-cb36-4fc8-81db-2ad1b0517a1f,105f6178-8705-40da-9255-21e1780eeaf6.rna_seq.augmented_star_gene_counts.tsv,TCGA-HT-7879-01A-11R-2403-07,,d0ed80e77f512caa5ce2f3788d5912f6,Primary Tumor,RNA-Seq,STAR - Counts,Gene Expression Quantification
ae50e9b3-c2d9-465a-8489-018a53527b14,512cc486-2b78-4e5d-9434-c2649db9ffcc.rna_seq.augmented_star_gene_counts.tsv,TCGA-DB-5277-01A-01R-1470-07,,5a8b1725d2e3737c378a3ee608009e0f,Primary Tumor,RNA-Seq,STAR - Counts,Gene Expression Quantification
3a44ac02-62bc-4773-be2e-904416ca3488,d0fe450f-3bae-4142-a66f-1a67f65fd285.rna_seq.augmented_star_gene_counts.tsv,TCGA-P5-A5ET-01A-11R-A27Q-07,,bc2788465b4718273033c76b98ef9345,Primary Tumor,RNA-Seq,STAR - Counts,Gene Expression Quantification
